season,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
2020,5,2,3,8,5,63,0,0,0,3,2,1,0,4,2,3,5,3,2,0,4,0,0,95,NA,NA,0,0,1,110,1,7,0,1,6,0,0,5,3,0,2,0,0,2,0,5,6.2,0,1,0,4,3,5,11,71,0,0,0,0,0.014619883040935672,0.01834862385321101,0.013574660633484163,0.014209591474245116,0,0,0.02564102564102564,0.011627906976744186,0,0.01953125,0.010135135135135136,0.11764705882352941,0,0,0.008403361344537815,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007347968406975269,Jake Kelly,0,15618,1,Adelaide,11,0
2020,6,1,8,14,9,64,1,0,0,5,2,1,0,2,0,0,8,7,1,1,0,0,1,79,NA,NA,0,0,2,179,5,4,0,0,0,0,0,3,3,1,7,0,0,0,0,14,8.8,0,1,1,0,3,5,11,71,0,0,0,0,0.017543859649122806,0.009174311926605505,0.03619909502262444,0.02486678507992895,0.045454545454545456,0,0.042735042735042736,0.011627906976744186,0,0.03125,0.02364864864864865,0.058823529411764705,0.07142857142857142,0.07142857142857142,0.04201680672268908,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.001462004380300641,Rory Atkins,0,15618,1,Adelaide,35,0
2020,10,5,5,15,13,87,0,0,0,2,4,1,0,1,0,0,3,11,1,0,4,1,0,80,NA,NA,0,0,4,353,0,7,0,0,2,0,0,10,8,0,2,0,0,4,0,11,10.4,0,3,0,4,3,5,11,71,0,0,1,0,0.029239766081871343,0.045871559633027525,0.02262443438914027,0.02664298401420959,0,0,0.017094017094017096,0.011627906976744186,0,0.01171875,0.037162162162162164,0.058823529411764705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02049676887691021,Wayne Milera,0,15618,1,Adelaide,9,0
2020,11,4,7,18,14,78,0,0,0,3,2,1,0,3,1,0,6,11,0,0,3,0,0,96,NA,NA,0,0,2,201,4,9,1,1,2,0,0,2,8,0,5,0,0,1,0,6,9.3,0,2,0,3,3,8,11,74,0,0,0,0,0.03216374269005848,0.03669724770642202,0.03167420814479638,0.03197158081705151,0,0,0.02564102564102564,0.011627906976744186,0,0.0234375,0.037162162162162164,0,0,0,0.03361344537815126,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.7233001785352826e-4,Callum Mills,0,15618,1,Sydney,26,0
2020,11,6,4,15,9,60,1,2,0,3,0,2,2,3,0,0,5,9,0,0,1,0,0,91,NA,NA,0,2,5,154,4,0,3,0,0,4,1,0,6,3,4,0,0,0,4,6,7.4,0,0,3,1,3,8,11,74,0,1,0,0,0.03216374269005848,0.05504587155963303,0.01809954751131222,0.02664298401420959,0.045454545454545456,0.15384615384615385,0.02564102564102564,0.023255813953488372,0.028169014084507043,0.01953125,0.030405405405405407,0,0,0,0.03361344537815126,0.07692307692307693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006825131829828024,Tom Papley,0,15618,1,Sydney,12,0
2020,6,3,5,11,8,73,0,0,4,2,2,1,2,2,0,2,6,6,1,0,5,0,0,88,NA,NA,2,0,3,162,4,4,0,3,4,0,0,5,4,0,4,2,40,0,0,5,8.1,10,1,0,4,3,8,11,74,0,0,0,0,0.017543859649122806,0.027522935779816515,0.02262443438914027,0.019538188277087035,0,0,0.017094017094017096,0.011627906976744186,0.028169014084507043,0.0234375,0.02027027027027027,0.058823529411764705,0,0,0.03361344537815126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0259357804898173e-4,Aliir Aliir,0,15618,1,Sydney,21,0
2020,8,5,3,11,9,82,0,0,0,1,3,1,0,1,0,0,5,6,2,0,5,0,0,86,NA,NA,0,0,2,92,2,5,0,0,2,0,0,7,6,0,3,0,0,3,0,8,5.7,0,2,0,5,3,8,11,74,0,0,0,0,0.023391812865497075,0.045871559633027525,0.013574660633484163,0.019538188277087035,0,0,0.008547008547008548,0.011627906976744186,0,0.01953125,0.02027027027027027,0.11764705882352941,0,0,0.01680672268907563,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003226859960705042,Kaiden Brand,0,15618,1,Sydney,14,0
2020,3,2,8,11,8,73,0,0,22,3,1,3,0,2,1,1,4,8,0,0,3,0,2,81,NA,NA,0,0,4,104,1,3,0,0,0,1,1,8,2,0,2,8,39.3,2,0,15,8.4,56,2,0,1,3,5,11,71,0,0,0,0,0.008771929824561403,0.01834862385321101,0.03619909502262444,0.019538188277087035,0,0,0.02564102564102564,0.03488372093023256,0,0.015625,0.02702702702702703,0,0,0.14285714285714285,0.008403361344537815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002127078827470541,Reilly O'Brien,0,15618,1,Adelaide,16,0
2020,15,2,6,21,13,62,0,1,0,2,1,5,6,1,0,0,9,12,0,0,1,0,1,79,NA,NA,3,3,8,514,2,1,0,0,0,0,0,6,9,0,6,0,0,0,0,9,6.2,0,2,1,1,3,8,11,74,0,0,3,0,0.043859649122807015,0.01834862385321101,0.027149321266968326,0.037300177619893425,0,0.07692307692307693,0.017094017094017096,0.05813953488372093,0.08450704225352113,0.03515625,0.04054054054054054,0,0,0.07142857142857142,0.01680672268907563,0.02564102564102564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22343000769615173,Oliver Florent,0,15618,1,Sydney,4,0
2020,2,1,2,4,4,100,2,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,89,NA,NA,0,0,2,69,0,0,1,0,0,1,0,5,2,0,1,0,0,0,1,9,8.8,0,0,2,1,3,8,11,74,0,0,0,0,0.005847953216374269,0.009174311926605505,0.00904977375565611,0.007104795737122558,0.09090909090909091,0,0.008547008547008548,0,0,0.00390625,0.010135135135135136,0,0.07142857142857142,0,0,0.05128205128205128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0016588133294135332,Will Hayward,0,15618,1,Sydney,38,0
2020,12,4,6,18,14,78,0,0,0,2,3,1,0,2,0,2,4,12,0,0,0,0,1,83,NA,NA,0,0,3,256,0,4,0,0,0,0,0,7,10,0,4,0,0,0,0,9,3.1,0,1,0,1,3,8,11,74,0,0,0,0,0.03508771929824561,0.03669724770642202,0.027149321266968326,0.03197158081705151,0,0,0.017094017094017096,0.011627906976744186,0,0.015625,0.04054054054054054,0,0,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.835259893909097e-4,Jordan Dawson,0,15618,1,Sydney,31,0
2020,3,0,8,11,7,64,1,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,0,86,NA,NA,0,0,1,112,1,1,1,0,0,0,0,3,2,0,4,0,0,0,0,10,8.8,0,0,1,0,3,5,11,71,0,0,0,0,0.008771929824561403,0,0.03619909502262444,0.019538188277087035,0.045454545454545456,0,0.017094017094017096,0,0,0.01953125,0.013513513513513514,0,0,0,0.008403361344537815,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.001361203845590353,Tyson Stengle,0,15618,1,Adelaide,34,0
2020,4,4,4,8,8,100,1,0,0,0,0,1,0,2,1,2,3,5,1,1,1,0,1,84,NA,NA,0,0,3,144,3,0,0,0,0,5,2,1,4,0,1,0,0,0,2,4,6.9,1,0,1,1,3,5,11,71,0,0,0,0,0.011695906432748537,0.03669724770642202,0.01809954751131222,0.014209591474245116,0.045454545454545456,0,0,0.011627906976744186,0,0.01171875,0.016891891891891893,0.058823529411764705,0.07142857142857142,0.07142857142857142,0.025210084033613446,0.02564102564102564,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029943608678877354,Darcy Fogarty,0,15618,1,Adelaide,41,0
2020,6,2,4,10,6,60,1,1,0,6,0,2,0,3,1,0,6,3,0,1,2,0,2,77,NA,NA,0,0,4,211,4,2,2,0,0,0,0,4,3,3,5,0,0,0,2,17,7.4,0,1,2,2,3,5,11,71,0,0,0,0,0.017543859649122806,0.01834862385321101,0.01809954751131222,0.017761989342806393,0.045454545454545456,0.07692307692307693,0.05128205128205128,0.023255813953488372,0,0.0234375,0.010135135135135136,0,0.07142857142857142,0.14285714285714285,0.03361344537815126,0.05128205128205128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001628455938771367,Lachlan Murphy,0,15618,1,Adelaide,37,0
2020,6,1,3,9,6,67,0,0,0,6,0,2,1,5,1,3,7,3,0,0,1,0,1,61,NA,NA,0,1,1,195,6,1,4,0,0,0,0,6,4,3,5,0,0,0,0,14,4.9,0,0,1,0,3,8,11,74,0,0,0,0,0.017543859649122806,0.009174311926605505,0.013574660633484163,0.015985790408525755,0,0,0.05128205128205128,0.023255813953488372,0.014084507042253521,0.02734375,0.010135135135135136,0,0,0.07142857142857142,0.05042016806722689,0.02564102564102564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0381570609752089e-4,Ben Ronke,0,15618,1,Sydney,20,0
2020,7,3,4,11,7,64,1,1,2,1,0,2,1,1,2,0,5,6,1,2,1,0,1,81,NA,NA,0,1,6,125,2,1,0,0,0,3,3,2,5,1,1,1,20,0,2,4,5.6,10,1,2,1,3,8,11,74,0,0,0,0,0.02046783625730994,0.027522935779816515,0.01809954751131222,0.019538188277087035,0.045454545454545456,0.07692307692307693,0.008547008547008548,0.023255813953488372,0.014084507042253521,0.01953125,0.02027027027027027,0.058823529411764705,0.14285714285714285,0.07142857142857142,0.01680672268907563,0.05128205128205128,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.900170024484396e-4,Tom McCartin,0,15618,1,Sydney,29,0
2020,7,3,8,15,9,60,0,0,0,2,1,1,1,3,1,2,5,8,0,0,3,0,0,76,NA,NA,0,1,2,147,2,6,0,0,1,0,0,4,3,0,4,0,0,1,0,7,3.4,0,1,0,3,3,8,11,74,0,0,0,0,0.02046783625730994,0.027522935779816515,0.03619909502262444,0.02664298401420959,0,0,0.017094017094017096,0.011627906976744186,0.014084507042253521,0.01953125,0.02702702702702703,0,0,0,0.01680672268907563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0259357804898173e-4,Colin O'Riordan,0,15618,1,Sydney,22,0
2020,6,2,3,9,4,44,0,0,11,2,1,0,1,4,1,3,6,4,1,0,2,0,0,90,NA,NA,0,1,2,120,4,1,1,0,0,1,0,2,1,2,4,2,64.7,0,1,6,0.9,17,0,1,2,3,5,11,71,0,0,0,0,0.017543859649122806,0.01834862385321101,0.013574660633484163,0.015985790408525755,0,0,0.017094017094017096,0,0.014084507042253521,0.0234375,0.013513513513513514,0.058823529411764705,0,0,0.03361344537815126,0.02564102564102564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.197610301664099e-4,Billy Frampton,0,15618,1,Adelaide,24,0
2020,6,1,0,6,2,33,1,1,0,3,0,1,0,2,0,1,3,6,0,1,2,0,0,81,NA,NA,0,0,3,200,2,0,1,0,0,0,0,3,2,1,2,0,0,0,0,14,2.9,0,0,2,1,3,5,11,71,0,0,0,0,0.017543859649122806,0.009174311926605505,0,0.010657193605683837,0.045454545454545456,0.07692307692307693,0.02564102564102564,0.011627906976744186,0,0.01171875,0.02027027027027027,0,0.07142857142857142,0,0.01680672268907563,0.05128205128205128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0015558898448944092,Chayce Jones,0,15618,1,Adelaide,36,0
2020,5,2,3,8,5,63,1,1,0,1,0,0,1,1,1,0,5,3,0,1,1,0,1,74,NA,NA,1,0,4,110,1,3,1,0,0,0,0,2,3,3,4,0,0,0,2,7,5.4,0,1,2,0,3,8,11,74,0,0,0,0,0.014619883040935672,0.01834862385321101,0.013574660633484163,0.014209591474245116,0.045454545454545456,0.07692307692307693,0.008547008547008548,0,0.014084507042253521,0.01953125,0.010135135135135136,0,0.07142857142857142,0.07142857142857142,0.008403361344537815,0.05128205128205128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.278741544112563e-4,Nick Blakey,0,15618,1,Sydney,28,0
2020,7,1,8,15,13,87,0,0,0,2,1,0,1,3,3,1,8,6,0,0,2,0,0,69,NA,NA,0,1,5,90,3,4,0,0,0,0,0,6,6,0,5,0,0,0,0,9,8.3,0,1,0,2,3,8,11,74,0,0,0,0,0.02046783625730994,0.009174311926605505,0.03619909502262444,0.02664298401420959,0,0,0.017094017094017096,0,0.014084507042253521,0.03125,0.02027027027027027,0,0,0,0.025210084033613446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.461117977276444e-4,Justin McInerney,0,15618,1,Sydney,19,0
2020,9,1,2,11,7,64,0,1,0,3,1,5,2,2,1,1,3,8,0,0,0,0,0,61,NA,NA,2,0,3,299,2,1,0,0,0,0,0,6,5,0,1,0,0,0,0,11,1.3,0,0,1,0,3,8,11,74,0,0,0,0,0.02631578947368421,0.009174311926605505,0.00904977375565611,0.019538188277087035,0,0.07692307692307693,0.02564102564102564,0.05813953488372093,0.028169014084507043,0.01171875,0.02702702702702703,0,0,0,0.01680672268907563,0.02564102564102564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0038104290142655373,James Rowbottom,0,15618,1,Sydney,13,0
2020,4,2,1,5,3,60,1,0,0,2,0,2,0,0,3,0,4,2,1,0,1,2,0,85,NA,NA,0,0,2,169,0,0,2,0,0,3,1,2,3,1,1,0,0,0,0,13,6.5,0,0,1,0,3,5,11,71,0,0,0,0,0.011695906432748537,0.01834862385321101,0.004524886877828055,0.008880994671403197,0.045454545454545456,0,0.017094017094017096,0.023255813953488372,0,0.015625,0.006756756756756757,0.058823529411764705,0,0,0,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.002356302458792925,Ben Davis,0,15618,1,Adelaide,39,0
2020,3,1,2,5,1,20,0,0,0,0,0,1,1,0,0,0,2,3,0,0,1,0,0,85,NA,NA,0,1,0,77,3,1,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0.5,0,0,0,1,3,5,11,71,0,0,0,0,0.008771929824561403,0.009174311926605505,0.00904977375565611,0.008880994671403197,0,0,0,0.011627906976744186,0.014084507042253521,0.0078125,0.010135135135135136,0,0,0,0.025210084033613446,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.197610301664099e-4,Fischer McAsey,0,15618,1,Adelaide,25,0
2020,16,4,8,24,13,54,1,2,0,1,1,4,2,6,1,0,10,12,0,2,1,0,1,88,NA,NA,1,1,8,493,6,5,1,0,0,2,0,0,10,2,8,0,0,1,1,9,9.5,0,2,3,0,32,7,11,73,0,0,2,0,0.04664723032069971,0.02702702702702703,0.042328042328042326,0.045112781954887216,0.03571428571428571,0.2222222222222222,0.013888888888888888,0.05,0.031746031746031744,0.04950495049504951,0.037383177570093455,0,0.07692307692307693,0.041666666666666664,0.06,0.06976744186046512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6187022924423218,Gary Ablett,0,15619,1,Geelong,4,0
2020,10,7,1,11,6,55,0,0,0,3,1,1,0,4,0,1,2,9,1,0,2,0,0,82,NA,NA,0,0,1,202,4,4,0,0,2,0,0,9,6,0,1,0,0,3,0,10,3.8,0,0,0,1,32,3,17,105,0,0,0,0,0.029154518950437316,0.0472972972972973,0.005291005291005291,0.020676691729323307,0,0,0.041666666666666664,0.0125,0,0.009900990099009901,0.028037383177570093,0.058823529411764705,0,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001381896436214447,Heath Shaw,0,15619,1,Greater Western Sydney,36,0
2020,10,5,6,16,12,75,0,0,0,2,0,3,5,4,0,1,5,11,0,0,0,0,0,78,NA,NA,4,1,3,217,4,0,0,0,0,0,0,7,7,0,3,0,0,0,0,18,5.8,1,0,0,0,32,7,11,73,0,0,0,1,0.029154518950437316,0.033783783783783786,0.031746031746031744,0.03007518796992481,0,0,0.027777777777777776,0.0375,0.07936507936507936,0.024752475247524754,0.03426791277258567,0,0,0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006093234289437532,Joel Selwood,0,15619,1,Geelong,15,0
2020,8,6,3,11,9,82,2,2,1,3,0,1,1,1,1,0,5,5,1,3,2,0,1,90,NA,NA,0,1,6,201,0,1,2,0,0,6,2,2,6,1,2,0,12.5,0,4,10,10.2,8,1,4,1,32,7,11,73,1,1,0,0,0.023323615160349854,0.04054054054054054,0.015873015873015872,0.020676691729323307,0.07142857142857142,0.2222222222222222,0.041666666666666664,0.0125,0.015873015873015872,0.024752475247524754,0.01557632398753894,0.058823529411764705,0.11538461538461539,0.041666666666666664,0,0.09302325581395349,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03479685261845589,Tom Hawkins,0,15619,1,Geelong,43,0
2020,8,5,4,12,11,92,0,0,0,1,0,1,2,1,1,0,7,6,2,0,3,0,1,79,NA,NA,0,2,1,118,1,5,0,0,1,0,0,5,7,0,3,0,0,2,0,5,10.7,0,0,0,2,32,7,11,73,0,0,0,0,0.023323615160349854,0.033783783783783786,0.021164021164021163,0.022556390977443608,0,0,0.013888888888888888,0.0125,0.031746031746031744,0.034653465346534656,0.018691588785046728,0.11764705882352941,0,0.041666666666666664,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017955598887056112,Harry Taylor,0,15619,1,Geelong,17,0
2020,8,1,8,16,11,69,1,0,0,1,0,3,6,5,2,5,10,6,0,0,1,0,1,86,NA,NA,5,1,3,318,3,3,0,0,0,2,0,1,5,0,5,0,0,1,0,5,11.4,0,0,1,0,32,7,11,73,1,1,0,0,0.023323615160349854,0.006756756756756757,0.042328042328042326,0.03007518796992481,0.03571428571428571,0,0.013888888888888888,0.0375,0.09523809523809523,0.04950495049504951,0.018691588785046728,0,0,0.041666666666666664,0.03,0.023255813953488372,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01481657475233078,Patrick Dangerfield,0,15619,1,Geelong,13,0
2020,7,1,3,10,7,70,0,0,28,5,0,4,5,0,2,0,6,5,0,0,2,0,1,82,NA,NA,0,5,5,176,1,1,0,0,0,1,0,5,5,0,0,13,52.8,1,0,9,19.9,53,4,0,0,32,3,17,105,0,0,0,0,0.02040816326530612,0.006756756756756757,0.015873015873015872,0.018796992481203006,0,0,0.06944444444444445,0.05,0.07936507936507936,0.0297029702970297,0.01557632398753894,0,0,0.041666666666666664,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03162762522697449,Sam Jacobs,0,15619,1,Greater Western Sydney,42,0
2020,8,1,6,14,12,86,0,0,0,4,0,2,5,3,5,3,5,9,0,0,0,0,0,83,NA,NA,4,1,5,154,0,2,1,0,1,0,0,4,6,0,2,0,0,0,0,11,6.6,0,3,0,0,32,3,17,105,0,0,0,0,0.023323615160349854,0.006756756756756757,0.031746031746031744,0.02631578947368421,0,0,0.05555555555555555,0.025,0.07936507936507936,0.024752475247524754,0.028037383177570093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004395659547299147,Matt de Boer,0,15619,1,Greater Western Sydney,16,0
2020,16,6,5,21,17,81,3,0,0,0,2,5,2,4,1,2,2,18,0,1,1,2,0,72,NA,NA,0,2,8,503,2,0,0,0,0,0,0,3,13,0,1,0,0,0,0,8,13.6,0,0,3,1,32,7,11,73,0,0,6,0,0.04664723032069971,0.04054054054054054,0.026455026455026454,0.039473684210526314,0.10714285714285714,0,0,0.0625,0.031746031746031744,0.009900990099009901,0.056074766355140186,0,0.038461538461538464,0,0.02,0.06976744186046512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4848467111587524,Mitch Duncan,0,15619,1,Geelong,2,2
2020,5,3,1,6,4,67,0,0,0,0,1,0,0,4,1,1,2,5,0,0,5,0,0,89,NA,NA,0,0,1,111,2,2,0,2,6,0,0,4,3,0,0,0,0,0,0,4,1.2,0,1,0,4,32,3,17,105,0,0,0,0,0.014577259475218658,0.02027027027027027,0.005291005291005291,0.011278195488721804,0,0,0,0,0,0.009900990099009901,0.01557632398753894,0,0,0,0.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0259357804898173e-4,Phil Davis,0,15619,1,Greater Western Sydney,25,0
2020,8,5,0,8,4,50,1,1,0,0,0,5,1,4,0,1,3,6,0,1,2,0,1,86,NA,NA,0,1,4,249,4,1,0,0,0,0,0,1,4,2,2,0,0,1,2,4,4.7,0,1,3,1,32,7,11,73,0,0,0,0,0.023323615160349854,0.033783783783783786,0,0.015037593984962405,0.03571428571428571,0.1111111111111111,0,0.0625,0.015873015873015872,0.01485148514851485,0.018691588785046728,0,0.038461538461538464,0.041666666666666664,0.04,0.06976744186046512,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.020503738895058632,Gary Rohan,0,15619,1,Geelong,40,0
2020,6,5,5,11,10,91,0,0,0,3,1,1,1,3,1,2,6,6,0,0,0,0,1,67,NA,NA,0,1,3,66,1,3,0,0,0,0,0,6,5,0,4,0,0,0,0,11,4.5,0,0,0,0,32,7,11,73,1,1,0,0,0.01749271137026239,0.033783783783783786,0.026455026455026454,0.020676691729323307,0,0,0.041666666666666664,0.0125,0.015873015873015872,0.0297029702970297,0.018691588785046728,0,0,0.041666666666666664,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.968610687181354e-4,Cameron Guthrie,0,15619,1,Geelong,22,0
2020,14,4,2,16,10,63,0,0,0,1,3,5,0,5,0,0,2,13,0,0,3,0,0,88,NA,NA,0,0,5,459,5,3,0,0,2,0,0,0,8,0,2,0,0,0,0,7,2.8,0,2,0,3,32,7,11,73,0,0,0,0,0.04081632653061224,0.02702702702702703,0.010582010582010581,0.03007518796992481,0,0,0.013888888888888888,0.0625,0,0.009900990099009901,0.040498442367601244,0,0,0,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.020901620388031006,Zach Tuohy,0,15619,1,Geelong,41,0
2020,6,6,10,16,14,88,1,0,0,1,1,2,1,2,0,1,7,10,0,1,1,0,0,79,NA,NA,0,1,5,94,5,3,0,0,0,0,0,1,6,2,6,0,0,0,1,8,7.8,0,1,1,0,32,7,11,73,0,0,0,0,0.01749271137026239,0.04054054054054054,0.05291005291005291,0.03007518796992481,0.03571428571428571,0,0.013888888888888888,0.025,0.015873015873015872,0.034653465346534656,0.03115264797507788,0,0.038461538461538464,0,0.05,0.023255813953488372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05453409254550934,Luke Dahlhaus,0,15619,1,Geelong,11,0
2020,5,5,2,7,7,100,3,0,0,1,0,0,0,3,0,2,2,5,1,3,0,0,0,91,NA,NA,0,0,3,113,2,0,1,0,0,1,0,2,5,1,1,0,0,0,2,8,7.6,0,0,3,0,32,3,17,105,0,0,2,0,0.014577259475218658,0.033783783783783786,0.010582010582010581,0.013157894736842105,0.10714285714285714,0,0.013888888888888888,0,0,0.009900990099009901,0.01557632398753894,0.058823529411764705,0.11538461538461539,0,0.02,0.06976744186046512,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030891112983226776,Jeremy Cameron,0,15619,1,Greater Western Sydney,12,0
2020,12,2,7,19,14,74,2,0,0,1,1,3,6,0,2,0,8,10,0,1,1,0,0,89,NA,NA,4,2,4,284,0,0,0,0,0,1,0,5,9,1,4,0,0,0,0,9,16.4,0,2,2,0,32,3,17,105,0,0,0,1,0.03498542274052478,0.013513513513513514,0.037037037037037035,0.03571428571428571,0.07142857142857142,0,0.013888888888888888,0.0375,0.09523809523809523,0.039603960396039604,0.03115264797507788,0,0.038461538461538464,0,0,0.046511627906976744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24984215199947357,Stephen Coniglio,0,15619,1,Greater Western Sydney,8,0
2020,12,6,4,16,10,63,4,1,0,0,1,2,1,3,0,2,3,11,0,4,1,0,2,90,NA,NA,0,1,7,339,5,0,0,0,0,1,0,7,7,2,3,0,0,0,2,10,10.5,0,0,6,1,32,3,17,105,0,0,8,0,0.03498542274052478,0.04054054054054054,0.021164021164021163,0.03007518796992481,0.14285714285714285,0.1111111111111111,0,0.025,0.015873015873015872,0.01485148514851485,0.03426791277258567,0,0.15384615384615385,0.08333333333333333,0.05,0.13953488372093023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3852354288101196,Toby Greene,0,15619,1,Greater Western Sydney,3,1
2020,1,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,NA,NA,0,0,0,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,32,3,17,105,0,0,0,0,0.0029154518950437317,0,0,0.0018796992481203006,0,0,0,0,0,0,0.003115264797507788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.049700314179063e-4,Adam Kennedy,0,15619,1,Greater Western Sydney,23,0
