kicks_prop,marks_prop,handballs_prop,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,one_percenters,bounces,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal_prop,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
0.02556818181818182,0.05660377358490566,0.012295081967213115,0.020134228187919462,6,50,0,0.16666666666666666,0.01818181818181818,0.037037037037037035,0,3,0,0,0.021739130434782608,0.019736842105263157,0.21428571428571427,0.2857142857142857,1,0,0,95,62,63,0,0,3,188,0.020833333333333332,0,1,1,5,2,3,0,1,11,1.5,0,0.07894736842105263,1,14,11,6,47,0,1,0,0,86,0,1,0,0,0,1,0,0,0,0.11701575666666031,Matt Taberner,0,15844,16,Fremantle,2020,15,0
0.010554089709762533,0.015306122448979591,0.018315018315018316,0.013803680981595092,6,67,0.058823529411764705,0,0.01020408163265306,0.013513513513513514,0,3,1,1,0.01809954751131222,0.013921113689095127,0,0.07692307692307693,6,0,0,78,39,49,0,0,2,118,0.025,2,1,1,2,1,3,0,0,15,5.8,0,0.02702702702702703,6,44,7,5,37,0,0,0,0,21,1,0,0,0,0,1,0,0,0,-0.01118597574532032,Jonathon Marsh,0,15661,3,St Kilda,2020,30,0
0.014705882352941176,0.008695652173913044,0.04150943396226415,0.026446280991735537,13,81,0.043478260869565216,0,0.02727272727272727,0.010309278350515464,0.016666666666666666,4,0,2,0.0196078431372549,0.027855153203342618,0,0.058823529411764705,1,0,0,83,52,74,0,1,6,183,0.03007518796992481,2,1,4,3,2,5,0,0,13,11.3,0,0.02631578947368421,1,27,4,14,88,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0.11485897749662399,Jake Aarts,0,15827,14,Richmond,2020,16,0
0.03680981595092025,0.0390625,0.04436860068259386,0.04038772213247173,21,84,0,0,0.00980392156862745,0.02564102564102564,0.03389830508474576,2,0,1,0.044715447154471545,0.03825136612021858,0.05263157894736842,0,1,1,0,88,78,139,0,2,6,367,0.031007751937984496,8,0,4,10,0,10,1,0,13,17.7,0,0,1,51,11,12,83,0,0,3,0,68,0,1,0,0,0,0,0,0,1,0.8598393797874451,Karl Amon,0,15770,9,Port Adelaide,2020,3,1
0.04216867469879518,0.041666666666666664,0.016891891891891893,0.030254777070063694,11,58,0.04,0,0.019417475728155338,0.03896103896103896,0,4,2,0,0.008438818565400843,0.041343669250646,0,0.05555555555555555,1,0,0,85,86,71,0,0,5,345,0.06140350877192982,1,0,8,7,0,1,0,1,10,1,0,0.023809523809523808,0,26,3,15,93,0,0,0,0,153,0,1,0,0,0,0,0,0,1,0.03115127421915531,Bradley Hill,0,15704,4,St Kilda,2020,13,0
0.008310249307479225,0.015384615384615385,0.013888888888888888,0.01078582434514638,5,71,0.058823529411764705,0,0.020202020202020204,0,0,0,0,0,0.0037593984962406013,0.015748031496062992,0,0,0,0,0,81,37,44,0,0,1,29,0,0,1,0,3,1,1,0,1,5,4,0,0.034482758620689655,0,12,7,7,49,0,0,0,0,128,1,0,0,0,0,1,0,0,0,-0.002763905329629779,Will Hoskin-Elliott,0,15777,9,Collingwood,2020,34,0
0.03592814371257485,0.0234375,0.05154639175257732,0.0432,19,70,0.041666666666666664,0,0.031914893617021274,0.043010752688172046,0.09523809523809523,1,3,0,0.06329113924050633,0.03664921465968586,0,0,0,0,0,80,96,132,1,5,6,335,0.020618556701030927,2,0,15,9,0,7,1,0,25,14.2,1,0.02,0,57,6,8,54,0,0,0,0,120,1,0,0,0,0,0,0,0,1,0.2666355073451996,Matt Crouch,0,15813,12,Adelaide,2020,10,0
0.03508771929824561,0.041666666666666664,0.06763285024154589,0.04735883424408015,16,62,0.058823529411764705,0,0.031496062992125984,0.025,0.03278688524590164,3,0,1,0.046218487394957986,0.04794520547945205,0,0,0,0,0,94,98,134,1,1,4,353,0.0625,7,0,11,8,3,11,0,0,23,12.1,1,0.02631578947368421,0,27,10,6,46,1,1,0,0,165,1,0,1,0,0,0,0,0,0,0.9129392504692078,Lachie Neale,0,15742,6,Brisbane Lions,2020,6,0
0.04335260115606936,0.017857142857142856,0.03783783783783784,0.04143126177024482,19,86,0.09523809523809523,0,0.008,0.05102040816326531,0.012658227848101266,0,3,0,0.038910505836575876,0.03461538461538462,0,0,1,0,0,87,84,148,0,1,6,441,0.021897810218978103,12,0,4,13,0,7,1,0,6,19.9,3,0.058823529411764705,1,17,12,11,78,0,0,9,0,220,0,1,0,0,0,0,0,0,0,1.6159197092056274,Daniel Rich,2,15861,18,Brisbane Lions,2020,2,2
0.028409090909090908,0.033707865168539325,0,0.016556291390728478,7,70,0,0,0.01,0,0,1,1,1,0.014354066985645933,0.015424164524421594,0.05555555555555555,0,4,0,0,78,50,70,0,0,1,169,0,5,0,3,7,0,1,3,0,3,5,1,0,4,34,5,13,83,0,0,0,0,88,0,1,0,0,0,0,0,0,0,0.013163589872419834,Aidan Corr,0,15741,5,Greater Western Sydney,2020,21,0
0.01652892561983471,0.016853932584269662,0.012396694214876033,0.01487603305785124,8,89,0.06666666666666667,0,0.06666666666666667,0.0379746835443038,0.018518518518518517,0,0,0,0.015306122448979591,0.012468827930174564,0.09090909090909091,0,1,1,0,83,59,88,0,1,2,126,0.009174311926605505,2,2,4,5,1,2,0,0,18,13.9,0,0.037037037037037035,0,35,3,5,33,0,0,0,0,100,1,0,0,0,0,1,0,0,0,0.17442019283771515,Anthony McDonald-Tipungwuti,0,15814,12,Essendon,2020,13,0
0.002785515320334262,0.007194244604316547,0,0.0015723270440251573,0,0,0,0,0,0,0,0,0,0,0,0.002551020408163265,0,0,0,0,0,26,6,6,0,0,0,17,0,0,0,1,0,0,0,0,1,1,-0.1,0,0,0,56,8,6,44,0,0,0,0,52,1,0,0,0,0,1,0,0,0,-0.004606941714882851,Brody Mihocek,0,15811,12,Collingwood,2020,27,0
0.025,0.026041666666666668,0.036290322580645164,0.029605263157894735,14,78,0.06666666666666667,0,0.023529411764705882,0.0273972602739726,0.044444444444444446,5,1,1,0.020512820512820513,0.031026252983293555,0,0,0,0,0,78,72,76,1,1,1,163,0.02631578947368421,1,1,5,5,0,3,0,1,11,8.3,0,0.034482758620689655,0,33,4,5,34,0,0,0,1,205,1,0,0,0,0,0,0,0,1,0.2899697422981262,Rory Sloane,0,15745,6,Adelaide,2020,11,0
0.013477088948787063,0.026490066225165563,0.006349206349206349,0.01020408163265306,6,86,0.05555555555555555,0,0.020833333333333332,0.022727272727272728,0,0,0,0,0,0.0182648401826484,0,0.1111111111111111,1,0,0.07692307692307693,85,45,54,0,0,4,173,0.021739130434782608,0,1,2,4,0,0,0,0,10,6.4,0,0.023255813953488372,0,57,14,13,92,0,0,0,0,178,0,1,0,1,0,0,0,0,0,-0.006041513290256262,Jake Melksham,0,15803,11,Melbourne,2020,30,0
0.011627906976744186,0.008264462809917356,0.018433179723502304,0.0142602495543672,5,63,0,0.125,0.03409090909090909,0.025974025974025976,0,1,0,0,0.016194331983805668,0.01,0,0,2,0,0,83,36,61,0,0,2,136,0.01680672268907563,2,2,3,2,1,4,0,1,6,3.7,0,0.02857142857142857,1,29,8,6,44,0,0,0,0,17,1,0,0,0,0,1,0,0,0,-0.02186775580048561,Kane Farrell,0,15764,8,Port Adelaide,2020,37,0
0.006006006006006006,0,0.007692307692307693,0.006745362563237774,2,50,0.0625,0.07142857142857142,0.008620689655172414,0,0,1,2,1,0.011857707509881422,0.006097560975609756,0,0,1,0,0,74,20,35,0,0,2,54,0.008130081300813009,0,1,3,1,0,0,0,0,17,3.1,0,0.05714285714285714,0,4,10,8,58,0,0,0,0,15,0,1,0,0,0,1,0,0,0,-0.0010102767264470458,Mitch Lewis,0,15709,4,Hawthorn,2020,35,0
0.005917159763313609,0,0.017985611510791366,0.011363636363636364,7,100,0,0,0.007194244604316547,0.011904761904761904,0,0,0,0,0.00881057268722467,0.012919896640826873,0,0,1,0,0,83,20,38,0,0,2,123,0.00909090909090909,2,0,9,2,0,2,0,0,9,4.6,0,0,1,69,8,7,50,0,0,0,0,159,1,0,0,0,0,0,0,0,0,-5.774177261628211e-4,Luke Brown,0,15773,9,Adelaide,2020,28,0
0.005479452054794521,0,0.0033444816053511705,0.004518072289156626,2,67,0,0,0,0.014285714285714285,0,1,0,0,0,0.0047169811320754715,0,0,0,0,0,32,8,4,0,0,1,55,0.007874015748031496,0,0,3,1,0,0,0,0,5,1.7,0,0,0,16,8,4,32,0,0,0,0,210,1,0,0,0,0,0,0,0,1,-0.00750660290941596,Isaac Smith,0,15805,11,Hawthorn,2020,38,0
0.02108433734939759,0.014388489208633094,0.020161290322580645,0.020689655172413793,8,67,0.07692307692307693,0.07142857142857142,0.024096385542168676,0.05555555555555555,0.03125,1,2,1,0.02304147465437788,0.0221606648199446,0,0.05555555555555555,0,0,0,75,51,69,0,2,6,285,0.03333333333333333,3,2,0,3,1,3,0,0,9,6.8,3,0.08571428571428572,0,2,13,6,49,0,0,0,0,89,0,1,0,0,0,1,0,0,0,0.013831613585352898,Sam Lloyd,0,15843,16,Western Bulldogs,2020,29,0
0.025,0.028169014084507043,0.023529411764705882,0.02434782608695652,8,57,0.05,0.1111111111111111,0.02564102564102564,0.05813953488372093,0,4,0,1,0.0045871559633027525,0.037037037037037035,0,0,0,0,0.06666666666666667,81,60,50,0,0,3,329,0.05555555555555555,2,1,3,4,0,1,1,0,12,6.4,0,0.05555555555555555,0,64,5,5,35,0,0,0,0,123,1,0,0,0,0,1,0,0,0,-0.03284598886966705,Aaron Hall,0,15850,17,North Melbourne,2020,40,0
0.022988505747126436,0.006369426751592357,0.018726591760299626,0.02113821138211382,8,62,0,0,0.008771929824561403,0.013513513513513514,0.05172413793103448,3,0,1,0.012096774193548387,0.026525198938992044,0,0,2,1,0,68,38,41,1,2,1,242,0.031496062992125984,0,0,8,4,0,2,0,0,10,-0.1,0,0,1,8,4,5,34,0,0,0,0,154,1,0,1,0,0,0,0,0,0,-0.0024305556435137987,Levi Greenwood,0,15839,15,Collingwood,2020,27,0
0.03757225433526012,0.017857142857142856,0.03783783783783784,0.03766478342749529,10,50,0,0,0.008,0.05102040816326531,0.0759493670886076,3,0,0,0.0311284046692607,0.03461538461538462,0,0,0,0,0,79,63,63,2,4,4,300,0.029197080291970802,1,0,9,4,1,7,1,0,20,9.4,1,0,0,17,12,11,78,0,0,0,0,133,0,1,1,0,0,0,0,0,0,0.38713088631629944,Jarryd Lyons,0,15861,18,Brisbane Lions,2020,8,0
0.01910828025477707,0.01652892561983471,0.01834862385321101,0.018796992481203006,9,90,0,0,0.030612244897959183,0.01282051282051282,0,1,1,1,0.017391304347826087,0.013333333333333334,0.043478260869565216,0,2,0,0,59,42,60,0,0,1,182,0.009009009009009009,6,0,4,5,0,2,1,0,7,4.6,0,0,1,31,4,9,58,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0.008270682767033577,Tom Williamson,0,15771,9,Carlton,2020,22,0
0.034782608695652174,0.048,0.01893939393939394,0.027914614121510674,14,82,0,0,0.013793103448275862,0,0,1,0,0,0.012096774193548387,0.033707865168539325,0,0,4,0,0,91,72,94,0,0,0,377,0.025,6,0,8,10,0,3,2,0,9,9,0,0,4,12,5,7,47,1,1,0,0,143,1,0,0,0,1,0,0,0,0,0.013430286198854446,Nick Haynes,0,15845,16,Greater Western Sydney,2020,18,0
0.03188405797101449,0.03896103896103896,0.024475524475524476,0.028526148969889066,11,61,0,0,0.027777777777777776,0.1,0,6,0,1,0.017777777777777778,0.0375,0,0,1,4,0.07142857142857142,84,70,85,0,0,3,602,0.02608695652173913,2,0,3,7,1,3,0,0,6,4.4,0,0,0,12,13,10,73,0,0,0,0,12,0,1,0,0,0,0,0,0,1,0.13044369220733643,Marlion Pickett,0,15820,13,Richmond,2020,9,0
0.03188405797101449,0.032,0.07575757575757576,0.05090311986863711,23,74,0,0,0.013793103448275862,0.02666666666666667,0.06896551724137931,1,0,0,0.05241935483870968,0.047752808988764044,0,0,1,0,0,83,93,105,0,4,2,210,0.025,3,0,1,5,2,9,0,0,9,13.9,1,0,0,12,11,8,59,0,0,3,0,93,0,1,1,0,0,0,0,0,0,1.2429165840148926,Brad Crouch,1,15845,16,Adelaide,2020,4,0
0.01662049861495845,0.03076923076923077,0.017361111111111112,0.01694915254237288,8,73,0,0.25,0.010101010101010102,0.03896103896103896,0,2,2,2,0.02631578947368421,0.007874015748031496,0.11764705882352941,0,2,0,0,62,49,53,0,0,1,165,0.022556390977443608,4,0,4,4,1,3,1,1,7,4.6,0,0.034482758620689655,0,12,7,7,49,0,0,0,0,5,1,0,0,1,0,0,0,0,0,-0.02447032928466797,Darcy Cameron,0,15777,9,Collingwood,2020,39,0
0.022922636103151862,0.02564102564102564,0.01809954751131222,0.021052631578947368,10,83,0,0,0.037037037037037035,0.012345679012345678,0.017543859649122806,3,0,1,0.013636363636363636,0.025787965616045846,0,0.047619047619047616,1,1,0,85,53,60,0,1,2,144,0.030303030303030304,0,1,3,7,0,2,0,0,12,2.2,0,0.03571428571428571,1,27,8,8,56,0,0,0,0,42,0,1,1,0,0,0,0,0,0,-0.001863574725575745,Shai Bolton,0,15836,15,Richmond,2020,30,0
0.023880597014925373,0.019230769230769232,0.004149377593360996,0.015625,7,78,0,0.0625,0.02,0.013333333333333334,0.018867924528301886,2,1,2,0.01762114537444934,0.017391304347826087,0.04,0,1,0,0,80,65,74,0,1,7,199,0.024390243902439025,2,0,3,6,0,1,2,0,6,6.6,4,0.022727272727272728,1,66,12,5,42,0,0,0,0,6,1,0,0,0,0,0,0,1,0,-0.03241496533155441,Sam Draper,0,15842,16,Essendon,2020,37,0
0.005698005698005698,0.015873015873015872,0.019455252918287938,0.011513157894736841,6,86,0,0,0.019801980198019802,0,0,1,2,0,0.011811023622047244,0.014367816091954023,0.041666666666666664,0,4,0,0,88,32,47,0,0,2,-2,0.00847457627118644,4,0,9,2,0,1,2,0,10,6,1,0,4,6,7,11,73,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0.0057353912852704525,Kaiden Brand,0,15655,2,Sydney,2020,22,0
0.00967741935483871,0.010309278350515464,0.015873015873015872,0.012455516014234875,5,71,0,0,0.029197080291970802,0.012658227848101266,0,1,1,1,0.0149812734082397,0.013333333333333334,0,0,0,0,0.06666666666666667,75,34,57,0,0,2,109,0.017241379310344827,3,2,1,2,2,3,1,0,8,5.5,1,0,0,21,15,13,93,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0.007572051603347063,Mitch Georgiades,0,15800,11,Port Adelaide,2020,21,0
0.005649717514124294,0.005847953216374269,0.014336917562724014,0.009478672985781991,4,67,0.05555555555555555,0,0.022222222222222223,0,0.03636363636363636,1,0,0,0.009259259259259259,0.009569377990430622,0,0.0625,2,0,0,90,33,40,1,1,2,60,0.01020408163265306,0,0,5,1,0,1,0,1,9,5.6,0,0.03125,2,52,4,5,34,0,0,0,0,114,1,0,0,0,0,1,0,0,0,-0.006946193519979715,Josh Bruce,0,15616,1,Western Bulldogs,2020,29,0
0.02040816326530612,0.013422818791946308,0.003875968992248062,0.013311148086522463,7,88,0.13333333333333333,0.14285714285714285,0.026785714285714284,0.027777777777777776,0,1,1,1,0.013574660633484163,0.013227513227513227,0,0,3,0,0.25,82,52,94,0,0,5,273,0,1,2,2,6,2,2,0,1,7,9.6,1,0.0967741935483871,2,24,8,5,38,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0.032282959669828415,Tyson Stengle,0,15806,11,Adelaide,2020,19,0
0.021806853582554516,0,0.013888888888888888,0.0186219739292365,4,40,0,0.05263157894736842,0.03333333333333333,0.03614457831325301,0.029411764705882353,2,2,0,0.017937219730941704,0.020066889632107024,0,0,5,0,0,75,66,62,0,2,4,180,0.022222222222222223,1,0,4,1,0,2,0,0,8,4.2,1,0.021739130434782608,5,37,12,6,48,0,0,0,0,98,1,0,0,0,0,0,0,1,0,-0.0067784772254526615,Scott Lycett,0,15724,5,Port Adelaide,2020,32,0
0.04885057471264368,0.03296703296703297,0.03260869565217391,0.041666666666666664,13,50,0.125,0.09090909090909091,0.02054794520547945,0.06756756756756757,0.056338028169014086,4,1,1,0.03986710963455149,0.04421768707482993,0,0.09090909090909091,1,0,0,90,95,113,1,3,5,587,0.04895104895104895,5,0,4,6,1,11,1,0,18,12.8,0,0.1,1,32,12,6,48,0,1,5,0,73,0,1,0,0,0,0,0,0,1,2.1296768188476562,Sam Menegola,0,15768,8,Geelong,2020,1,3
0.012658227848101266,0.009708737864077669,0.015151515151515152,0.013793103448275862,5,63,0,0,0.008264462809917356,0.04938271604938271,0.0125,4,0,1,0.012605042016806723,0.01818181818181818,0,0,2,0,0,71,24,26,0,1,2,156,0.019801980198019802,2,0,8,1,0,3,0,0,11,5,0,0,2,20,8,12,80,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0.011987386271357536,Kyron Hayden,0,15654,2,North Melbourne,2020,17,0
0.045454545454545456,0.02247191011235955,0.031746031746031744,0.039735099337748346,16,67,0,0.14285714285714285,0.03,0.03125,0.1206896551724138,3,4,1,0.04784688995215311,0.038560411311053984,0,0,1,0,0,79,90,103,3,4,1,337,0.03333333333333333,1,1,5,8,0,4,0,0,14,7.1,0,0.02857142857142857,0,34,5,13,83,0,0,0,1,138,0,1,1,0,0,0,0,0,0,0.7860468626022339,Stephen Coniglio,0,15741,5,Greater Western Sydney,2020,8,0
0.0326975476839237,0.02666666666666667,0.013043478260869565,0.02512562814070352,10,67,0,0,0.017094017094017096,0,0,2,1,1,0.02553191489361702,0.034482758620689655,0,0,0,0,0,86,60,73,0,0,0,187,0,5,0,14,8,0,5,1,0,18,4.9,0,0,0,16,8,8,56,0,0,0,0,79,1,0,0,0,0,0,0,0,0,-0.0025090633425861597,Sam Petrevski-Seton,0,15853,17,Carlton,2020,31,0
0.04132231404958678,0.02247191011235955,0.045454545454545456,0.04297520661157025,15,58,0,0,0.06666666666666667,0.05063291139240506,0.07407407407407407,6,1,2,0.05612244897959184,0.032418952618453865,0,0,0,3,0.09090909090909091,80,94,103,2,2,4,429,0.03669724770642202,4,0,8,8,0,6,0,0,21,8.2,0,0,0,35,8,10,68,0,0,10,0,100,0,1,1,0,0,0,0,0,0,1.8884867429733276,Zak Jones,2,15814,12,St Kilda,2020,1,3
0.043478260869565216,0.04522613065326633,0.024096385542168676,0.0359375,22,96,0,0,0.015625,0,0,0,0,0,0.023696682464454975,0.030732860520094562,0,0,5,1,0,83,94,152,0,0,5,339,0,8,0,7,16,0,5,2,0,7,14.7,3,0,4,27,6,12,78,0,0,6,0,270,0,1,0,0,0,0,0,0,0,1.0478445291519165,Shannon Hurn,0,15623,1,West Coast,2020,6,0
0.013774104683195593,0.00909090909090909,0.011538461538461539,0.012841091492776886,7,88,0.06666666666666667,0,0.017241379310344827,0.012987012987012988,0,2,0,2,0.0040650406504065045,0.01764705882352941,0,0.06666666666666667,0,0,0,87,32,45,0,0,2,57,0.015037593984962405,1,1,3,4,0,1,0,0,13,4.5,0,0.02631578947368421,0,50,5,4,29,0,0,0,0,73,1,0,0,0,0,0,0,0,1,-0.010756171308457851,Tom Cutler,0,15851,17,Essendon,2020,33,0
0.011142061281337047,0.00819672131147541,0.01606425702811245,0.013157894736842105,3,38,0,0,0.008064516129032258,0.022222222222222223,0,4,0,0,0.015209125475285171,0.014925373134328358,0,0,2,0,0,66,27,31,0,0,2,71,0.023076923076923078,0,0,3,1,1,3,0,0,8,-1,0,0.04,1,53,12,6,48,0,0,0,0,3,1,0,0,1,0,0,0,0,0,-0.0049387672916054726,Elijah Taylor,0,15774,9,Sydney,2020,24,0
0.013812154696132596,0.0125,0.015873015873015872,0.014657980456026058,8,89,0,0,0.008,0.024096385542168676,0,3,0,1,0.00423728813559322,0.021621621621621623,0,0,4,0,0,77,30,47,0,0,2,150,0.02459016393442623,2,0,7,5,0,1,0,0,7,7.6,0,0,4,24,12,10,72,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0.015205410309135914,Jack Madgen,0,15832,14,Collingwood,2020,22,0
0.002770083102493075,0.006622516556291391,0.01282051282051282,0.005802707930367505,1,33,0,0,0.04065040650406504,0,0,2,0,1,0.0045045045045045045,0.007407407407407408,0.04,0.041666666666666664,2,0,0,83,46,30,0,0,0,-13,0.018691588785046728,0,4,2,0,0,0,0,0,12,-2.1,0,0.021739130434782608,2,37,23,10,83,0,0,0,0,41,0,1,0,1,0,0,0,0,0,-0.016548484563827515,Oscar McInerney,0,15707,4,Brisbane Lions,2020,36,0
0.03903903903903904,0.037037037037037035,0.026923076923076925,0.03372681281618887,12,60,0.0625,0.14285714285714285,0.034482758620689655,0.06493506493506493,0.08695652173913043,3,1,0,0.04743083003952569,0.024390243902439025,0,0.07142857142857142,0,0,0,70,90,103,1,5,4,322,0.04065040650406504,2,2,5,5,0,7,1,0,16,5.7,0,0.08571428571428572,0,4,6,8,54,0,0,2,0,67,1,0,1,0,0,0,0,0,0,0.4592821002006531,Jed Anderson,0,15709,4,North Melbourne,2020,10,0
0.019553072625698324,0.01694915254237288,0.018726591760299626,0.0192,11,92,0,0,0,0,0,1,0,0,0.0049261083743842365,0.02358490566037736,0,0,4,0,0,91,40,49,0,0,1,124,0.018018018018018018,2,0,4,6,0,1,1,0,6,8.7,0,0,3,6,9,9,63,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.014012162573635578,Brandon Zerk-Thatcher,0,15617,1,Essendon,2020,24,0
0.029154518950437316,0.018867924528301886,0.03643724696356275,0.03220338983050847,13,68,0,0.05555555555555555,0.061855670103092786,0.03896103896103896,0.017241379310344827,0,0,0,0.022727272727272728,0.038781163434903045,0,0.047619047619047616,4,0,0,85,82,110,0,1,3,250,0.009174311926605505,2,1,15,5,1,5,0,1,25,8.2,0,0.05128205128205128,3,34,7,6,43,0,0,0,1,200,1,0,1,0,0,0,0,0,0,0.05680252984166145,Luke Parker,0,15721,5,Sydney,2020,14,0
0.00625,0,0.025830258302583026,0.015228426395939087,4,44,0.07142857142857142,0,0.026490066225165563,0,0.029850746268656716,2,1,0,0.024793388429752067,0.020289855072463767,0,0,1,0,0.1111111111111111,83,43,65,0,2,3,75,0.01904761904761905,2,1,7,1,2,4,0,0,18,7.4,0,0.02631578947368421,0,28,7,5,37,0,0,0,0,4,1,0,0,0,0,0,0,0,0,-0.017641866579651833,Harry Schoenberg,0,15822,13,Adelaide,2020,40,0
0.027700831024930747,0.0423728813559322,0.028455284552845527,0.02800658978583196,14,82,0,0,0.02586206896551724,0.07792207792207792,0.0375,2,5,1,0.03787878787878788,0.018404907975460124,0.07692307692307693,0,1,1,0,92,119,144,1,2,3,187,0.017241379310344827,3,1,2,9,0,3,0,0,8,14.6,2,0,0,22,9,8,57,0,0,2,0,139,0,1,0,0,0,0,0,1,0,0.8202928304672241,Brodie Grundy,2,15751,7,Collingwood,2020,6,0
0.023809523809523808,0.047619047619047616,0.015748031496062992,0.020338983050847456,8,67,0.17647058823529413,0,0.02608695652173913,0.06578947368421052,0,1,1,0,0.02066115702479339,0.022922636103151862,0.08333333333333333,0.16666666666666666,0,0,0,85,81,90,0,0,4,284,0.03418803418803419,1,2,4,5,1,3,0,1,19,12.1,0,0.10344827586206896,0,15,6,7,48,0,0,0,0,43,1,0,0,0,0,1,0,0,0,0.2102281004190445,Jaidyn Stephenson,0,15720,5,Collingwood,2020,12,0
0.018072289156626505,0.022556390977443608,0.02510460251046025,0.021015761821366025,10,83,0,0.07142857142857142,0.018518518518518517,0.047619047619047616,0.034482758620689655,1,0,0,0.02564102564102564,0.01875,0,0.038461538461538464,0,0,0,85,48,66,0,2,3,191,0.008849557522123894,2,0,8,4,1,5,1,0,16,7.2,1,0.029411764705882353,0,28,7,10,67,0,0,0,0,44,0,1,0,0,0,0,0,0,1,-0.0058493358083069324,Ed Richards,0,15701,4,Western Bulldogs,2020,30,0
0.020114942528735632,0.013245033112582781,0.045454545454545456,0.030508474576271188,14,78,0,0,0.020618556701030927,0.012048192771084338,0.08064516129032258,2,1,2,0.034934497816593885,0.028011204481792718,0,0,0,0,0.08333333333333333,73,52,76,2,3,7,186,0.021739130434782608,2,0,14,4,0,4,0,0,21,5.5,2,0,0,59,10,4,34,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.020806582644581795,Jack Bytel,0,15804,11,St Kilda,2020,35,0
0.01775147928994083,0.0440251572327044,0.01702127659574468,0.017452006980802792,9,90,0,0,0,0,0,1,0,1,0.017391304347826087,0.018018018018018018,0.1111111111111111,0,7,0,0,100,44,81,0,0,1,52,0.017241379310344827,4,0,6,6,0,1,3,0,6,7.7,1,0,7,1,11,7,53,1,1,0,0,109,0,1,0,0,0,0,0,0,0,0.06192063167691231,Harris Andrews,0,15810,12,Brisbane Lions,2020,18,0
0.01662049861495845,0.019867549668874173,0.00641025641025641,0.013539651837524178,4,57,0,0,0.016260162601626018,0,0,3,0,1,0.013513513513513514,0.011111111111111112,0,0,6,0,0,79,34,48,0,0,1,203,0.028037383177570093,5,0,15,4,0,3,2,0,15,5.4,1,0,5,37,4,7,46,0,0,0,0,24,1,0,0,0,1,0,0,0,0,0.0052949292585253716,Tom Doedee,0,15707,4,Adelaide,2020,20,0
0.011976047904191617,0.03125,0.030927835051546393,0.0208,13,100,0.041666666666666664,0,0.05319148936170213,0.021505376344086023,0.015873015873015872,1,1,1,0.02531645569620253,0.020942408376963352,0.06666666666666667,0.05,0,0,0.058823529411764705,76,66,76,0,1,2,131,0,1,1,2,4,1,4,0,0,11,14,0,0.02,0,57,15,16,111,0,0,0,0,87,0,1,0,0,0,1,0,0,0,-0.03477766737341881,Toby McLean,0,15813,12,Western Bulldogs,2020,40,0
0.029649595687331536,0.01775147928994083,0.026455026455026454,0.02857142857142857,11,69,0,0,0.06666666666666667,0.024691358024691357,0.08333333333333333,4,0,2,0.038834951456310676,0.029411764705882353,0,0,2,0,0,72,66,74,3,2,4,150,0.021052631578947368,0,0,7,6,1,5,0,0,19,7.2,0,0,1,52,10,12,82,0,0,3,0,45,0,1,1,0,0,0,0,0,0,-0.12190721184015274,Hunter Clark,0,15858,18,St Kilda,2020,40,0
0.04833836858006042,0.01,0.04560260586319218,0.047021943573667714,26,87,0.09090909090909091,0,0.03,0.060240963855421686,0.09090909090909091,1,2,1,0.045454545454545456,0.048,0,0,3,0,0.2,77,96,174,0,5,8,499,0.00847457627118644,5,0,10,12,1,8,0,0,17,27.4,2,0.038461538461538464,0,15,10,4,34,0,0,6,0,78,1,0,1,0,0,0,0,0,0,2.0016114711761475,Jed Anderson,0,15857,18,North Melbourne,2020,1,3
0.04105571847507331,0.03496503496503497,0.013100436681222707,0.02982456140350877,14,82,0,0,0.015151515151515152,0.023809523809523808,0.015873015873015872,0,2,0,0.02631578947368421,0.02976190476190476,0,0,1,0,0,81,73,94,0,1,2,447,0.02608695652173913,4,0,5,11,1,3,1,0,9,13.2,0,0,1,53,5,4,29,0,0,0,0,170,1,0,0,0,0,1,0,0,0,-0.018605608493089676,Brodie Smith,0,15664,3,Adelaide,2020,35,0
